,tracks_id,genres_all
5356,109144,38
5357,109189,1235
5358,109191,1235
5359,109236,25
5360,109237,25
5361,109351,25
5362,109436,12
5363,109448,17
5364,109472,25
5365,109480,17
5366,109484,25
5367,109493,25
5368,109506,25
5369,109535,297
5370,109538,297
5371,109541,15
5372,109551,38
5373,109658,21
5374,109665,21
5375,109683,21
5376,109687,21
5377,109705,38
5378,109710,38
5379,109896,17
5380,109897,17
5381,109903,17
5382,109904,17
5383,109906,17
5384,109958,10
5385,109960,10
5386,109962,10
5387,109971,10
5388,109973,10
5389,109975,10
5390,109978,10
5391,110102,297
5392,110103,297
5393,110104,297
5394,110110,297
5395,110159,25
5396,110166,25
5397,110167,25
5398,110172,17
5399,110204,38
5400,110205,38
5401,110208,38
5402,110232,38
5403,110260,21
5404,110266,21
5405,110274,38
5406,110384,17
5407,110404,15
5408,110406,15
5409,110416,12
5410,110429,25
5411,110439,17
5412,110441,17
5413,110450,2
5414,110451,2
5415,110627,38
5416,110631,26
5417,110632,26
5418,110633,26
5419,110634,26
5420,110635,26
5421,110636,26
5422,110637,26
5423,110647,1235
5424,110648,1235
5425,110649,1235
5426,110650,1235
5427,110651,1235
5428,110652,1235
5429,110653,1235
5430,110654,1235
5431,110681,38
5432,110687,182
5433,110688,182
5434,110689,182
5435,110690,182
5436,110691,182
5437,110723,21
5438,110727,21
5439,110733,21
5440,110735,21
5441,110744,21
5442,110756,21
5443,110762,21
5444,110765,21
5445,110767,21
5446,110768,21
5447,110774,21
5448,110777,21
5449,110778,21
5450,110856,12
5451,110857,12
5452,110861,12
5453,110923,17
5454,110926,17
5455,110928,17
5456,110980,26
5457,110981,26
5458,110982,26
5459,110983,26
5460,110985,26
5461,111015,18
5462,111146,1235
5463,111147,1235
5464,111149,1235
5465,111150,1235
5466,111151,1235
5467,111153,1235
5468,111154,1235
5469,111166,38
5470,111185,17
5471,111186,17
5472,111208,12
5473,111209,12
5474,111213,12
5475,111215,12
5476,111220,18
5477,111223,18
5478,111224,18
5479,111225,18
5480,111226,18
5481,111227,18
5482,111230,18
5483,111232,12
5484,111372,10
5485,111374,10
5486,111379,10
5487,111380,10
5488,111386,10
5489,111389,10
5490,111395,10
5491,111396,10
5492,111397,10
5493,111400,10
5494,111410,15
5495,111413,15
5496,111462,38
5497,111588,38
5498,111665,25
5499,111779,1235
5500,111780,1235
5501,111781,1235
5502,111782,1235
5503,111784,1235
5504,111786,1235
5505,111787,1235
5506,111788,1235
5507,111789,1235
5508,111790,1235
5509,111791,1235
5510,111792,1235
5511,111793,1235
5512,111803,25
5513,111804,25
5514,111806,25
5515,111821,15
5516,111855,38
5517,111864,1235
5518,111866,1235
5519,111867,1235
5520,111868,1235
5521,111869,1235
5522,111870,1235
5523,111871,1235
5524,111872,1235
5525,111873,1235
5526,111910,12
5527,111920,15
5528,111933,15
5529,111974,25
5530,111976,25
5531,111978,25
5532,111994,1235
5533,111995,1235
5534,111996,1235
5535,111997,1235
5536,111998,1235
5537,111999,1235
5538,112000,1235
5539,112001,1235
5540,112084,38
5541,112085,38
5542,112087,38
5543,112198,38
5544,112209,1235
5545,112211,1235
5546,112246,17
5547,112252,17
5548,112313,12
5549,112317,12
5550,112380,15
5551,112442,21
5552,112475,21
5553,112479,21
5554,112485,21
5555,112487,21
5556,112505,15
5557,112525,25
5558,112526,25
5559,112533,12
5560,112665,38
5561,112668,38
5562,112734,12
5563,112735,12
5564,112756,38
5565,112760,15
5566,112766,15
5567,112821,38
5568,112975,1235
5569,112977,1235
5570,112978,1235
5571,113016,10
5572,113023,10
5573,113026,10
5574,113028,10
5575,113033,21
5576,113035,21
5577,113110,18
5578,113138,25
5579,113140,25
5580,113160,12
5581,113163,12
5582,113167,17
5583,113260,2
5584,113261,2
5585,113262,2
5586,113263,2
5587,113265,2
5588,113266,2
5589,113268,2
5590,113269,2
5591,113272,2
5592,113273,2
5593,113274,2
5594,113275,2
5595,113276,2
5596,113278,2
5597,113281,2
5598,113282,2
5599,113284,2
5600,113297,25
5601,113299,25
5602,113303,25
5603,113304,25
5604,113314,12
5605,113326,468
5606,113327,468
5607,113328,468
5608,113329,468
5609,113330,468
5610,113331,468
5611,113332,468
5612,113334,468
5613,113335,468
5614,113336,468
5615,113359,17
5616,113360,17
5617,113403,21
5618,113409,21
5619,113446,15
5620,113449,15
5621,113513,12
5622,113521,26
5623,113522,26
5624,113523,26
5625,113524,26
5626,113525,26
5627,113526,26
5628,113527,26
5629,113528,26
5630,113529,26
5631,113530,26
5632,113558,38
5633,113559,38
5634,113594,5
5635,113596,5
5636,113598,5
5637,113599,5
5638,113600,5
5639,113601,5
5640,113602,5
5641,113603,5
5642,113604,5
5643,113605,5
5644,113607,5
5645,113608,5
5646,113659,26
5647,113697,2
5648,113700,2
5649,113701,2
5650,113702,38
5651,113750,38
5652,113787,1235
5653,113789,1235
5654,113790,1235
5655,113808,10
5656,113932,10
5657,113934,10
5658,113937,12
5659,113948,17
5660,113949,17
5661,113950,17
5662,113969,18
5663,113982,18
5664,114006,1235
5665,114007,1235
5666,114038,21
5667,114062,297
5668,114064,297
5669,114065,297
5670,114067,297
5671,114069,1235
5672,114070,1235
5673,114071,1235
5674,114072,1235
5675,114073,1235
5676,114074,1235
5677,114076,1235
5678,114077,1235
5679,114206,18
5680,114207,18
5681,114209,18
5682,114211,18
5683,114212,18
5684,114213,18
5685,114215,18
5686,114216,18
5687,114217,18
5688,114220,18
5689,114221,18
5690,114222,18
5691,114223,18
5692,114233,18
5693,114234,18
5694,114235,18
5695,114236,18
5696,114237,18
5697,114238,18
5698,114240,15
5699,114244,15
5700,114265,21
5701,114279,297
5702,114288,181
5703,114290,181
5704,114295,181
5705,114296,181
5706,114297,181
5707,114298,181
5708,114334,15
5709,114371,1235
5710,114372,1235
5711,114373,1235
5712,114374,1235
5713,114384,468
5714,114385,468
5715,114386,468
5716,114387,468
5717,114388,468
5718,114389,468
5719,114390,468
5720,114391,468
5721,114392,468
5722,114393,468
5723,114395,26
5724,114396,26
5725,114397,26
5726,114398,26
5727,114399,26
5728,114400,26
5729,114401,26
5730,114402,26
5731,114403,26
5732,114404,26
5733,114405,26
5734,114406,26
5735,114408,26
5736,114409,26
5737,114410,26
5738,114411,26
5739,114412,26
5740,114413,26
5741,114414,26
5742,114415,26
5743,114416,26
5744,114429,12
5745,114532,18
5746,114533,18
5747,114535,18
5748,114538,18
5749,114541,18
5750,114544,182
5751,114545,182
5752,114556,182
5753,114558,182
5754,114559,182
5755,114651,15
5756,114653,15
5757,114657,15
5758,114658,15
5759,114880,2
5760,114936,2
5761,114937,2
5762,114938,2
5763,114940,2
5764,114941,2
5765,114943,2
5766,115000,1235
5767,115001,1235
5768,115002,1235
5769,115003,1235
5770,115004,1235
5771,115005,1235
5772,115008,1235
5773,115009,1235
5774,115011,1235
5775,115171,1235
5776,115172,1235
5777,115176,1235
5778,115263,2
5779,115272,2
5780,115273,2
5781,115288,1235
5782,115289,1235
5783,115290,1235
5784,115292,1235
5785,115293,1235
5786,115294,1235
5787,115356,297
5788,115357,297
5789,115358,297
5790,115359,297
5791,115360,297
5792,115363,297
5793,115364,297
5794,115365,297
5795,115366,297
5796,115367,297
5797,115371,297
5798,115375,297
5799,115378,297
5800,115470,18
5801,115471,18
5802,115472,18
5803,115473,18
5804,115474,18
5805,115475,18
5806,115597,38
5807,115626,25
5808,115697,181
5809,115700,181
5810,115716,468
5811,115717,468
5812,115718,468
5813,115719,468
5814,115720,468
5815,115721,468
5816,115722,468
5817,115723,468
5818,115724,468
5819,115738,25
5820,115768,18
5821,115769,18
5822,115771,18
5823,115772,18
5824,115773,18
5825,115813,297
5826,115814,297
5827,115815,297
5828,115816,297
5829,115849,38
5830,115891,18
5831,115892,18
5832,115910,15
5833,115917,17
5834,115927,17
5835,115930,17
5836,115931,17
5837,115932,17
5838,115933,17
5839,116023,15
5840,116057,15
5841,116068,182
5842,116099,18
5843,116173,1235
5844,116174,1235
5845,116175,1235
5846,116176,1235
5847,116177,1235
5848,116203,12
5849,116235,468
5850,116236,468
5851,116237,468
5852,116238,468
5853,116239,468
5854,116240,468
5855,116241,468
5856,116242,468
5857,116243,468
5858,116312,25
5859,116340,15
5860,116371,38
5861,116383,38
5862,116384,21
5863,116387,21
5864,116390,21
5865,116405,21
5866,116407,21
5867,116408,21
5868,116411,5
5869,116412,5
5870,116446,17
5871,116448,17
5872,116452,17
5873,116457,17
5874,116463,38
5875,116464,38
5876,116465,38
5877,116466,18
5878,116467,18
5879,116468,18
5880,116488,18
5881,116489,18
5882,116490,18
5883,116491,18
5884,116515,38
5885,116523,38
5886,116526,1235
5887,116527,1235
5888,116528,1235
5889,116547,25
5890,116549,18
5891,116702,17
5892,116704,17
5893,116709,38
5894,116733,18
5895,116735,18
5896,116752,18
5897,116754,18
5898,116757,18
5899,116759,18
5900,116760,18
5901,116830,12
5902,116861,12
5903,116864,12
5904,116865,12
5905,116868,18
5906,116869,18
5907,116870,18
5908,116873,17
5909,116880,297
5910,116882,297
5911,116889,15
5912,116908,25
5913,117057,38
5914,117089,1235
5915,117160,18
5916,117169,18
5917,117171,18
5918,117172,18
5919,117193,38
5920,117227,12
5921,117237,12
5922,117251,1235
5923,117252,1235
5924,117253,1235
5925,117278,297
5926,117282,297
5927,117286,297
5928,117287,297
5929,117288,297
5930,117310,25
5931,117391,26
5932,117392,26
5933,117450,25
5934,117462,12
5935,117609,18
5936,117610,18
5937,117611,18
5938,117613,18
5939,117616,1235
5940,117617,1235
5941,117618,1235
5942,117619,1235
5943,117620,1235
5944,117621,1235
5945,117622,1235
5946,117623,1235
5947,117624,1235
5948,117625,1235
5949,117626,1235
5950,117628,17
5951,117629,17
5952,117659,38
5953,117667,2
5954,117669,2
5955,117861,25
5956,117882,25
5957,117885,25
5958,117942,2
5959,117948,15
5960,117970,38
5961,117991,38
5962,118000,38
5963,118012,38
5964,118042,38
5965,118050,12
5966,118053,12
5967,118059,18
5968,118060,18
5969,118064,18
5970,118065,18
5971,118066,18
5972,118068,18
5973,118070,182
5974,118085,38
5975,118195,38
5976,118196,38
5977,118223,38
5978,118251,38
5979,118256,38
5980,118276,38
5981,118379,25
5982,118400,38
5983,118484,38
5984,118485,38
5985,118491,38
5986,118493,38
5987,118495,38
5988,118496,38
5989,118500,38
5990,118501,38
5991,118507,38
5992,118572,21
5993,118573,21
5994,118576,21
5995,118618,1235
5996,118619,468
5997,118620,468
5998,118621,468
5999,118622,468
6000,118623,468
6001,118624,468
6002,118625,468
6003,118626,468
6004,118627,468
6005,118628,468
6006,118629,468
6007,118631,38
6008,118633,38
6009,118659,15
6010,118662,15
6011,118668,15
6012,118672,17
6013,118674,17
6014,118699,38
6015,118727,181
6016,118729,181
6017,118730,181
6018,118732,181
6019,118734,181
6020,118735,17
6021,118740,17
6022,118856,181
6023,118857,181
6024,118860,181
6025,118861,181
6026,118862,181
6027,118863,181
6028,118869,12
6029,118950,18
6030,118951,18
6031,118953,18
6032,118954,18
6033,118957,38
6034,119025,38
6035,119026,38
6036,119027,38
6037,119124,38
6038,119187,10
6039,119391,38
6040,119394,38
6041,119574,12
6042,119581,38
6043,119592,10
6044,119594,10
6045,119714,12
6046,119726,17
6047,119745,38
6048,119753,38
6049,119759,38
6050,119822,1235
6051,119823,1235
6052,119824,1235
6053,119826,1235
6054,119827,1235
6055,119828,1235
6056,119829,1235
6057,119830,1235
6058,119831,1235
6059,119893,18
6060,119894,18
6061,119896,18
6062,119897,18
6063,119901,18
6064,119940,21
6065,119945,38
6066,119946,38
6067,119976,21
6068,119977,21
6069,119988,21
6070,119993,21
6071,120095,10
6072,120099,10
6073,120105,10
6074,120109,10
6075,120172,17
6076,120174,17
6077,120177,17
6078,120191,10
6079,120194,10
6080,120198,10
6081,120199,10
6082,120203,10
6083,120208,10
6084,120296,1235
6085,120297,1235
6086,120298,1235
6087,120299,1235
6088,120300,1235
6089,120302,1235
6090,120303,1235
6091,120304,1235
6092,120305,1235
6093,120306,1235
6094,120307,1235
6095,120308,1235
6096,120309,1235
6097,120310,1235
6098,120312,1235
6099,120313,1235
6100,120314,1235
6101,120315,1235
6102,120316,1235
6103,120317,1235
6104,120318,1235
6105,120319,1235
6106,120320,1235
6107,120321,1235
6108,120322,1235
6109,120323,1235
6110,120324,1235
6111,120325,1235
6112,120326,1235
6113,120327,1235
6114,120328,1235
6115,120329,1235
6116,120330,1235
6117,120331,1235
6118,120332,1235
6119,120333,1235
6120,120334,15
6121,120443,468
6122,120444,468
6123,120445,468
6124,120446,468
6125,120447,468
6126,120448,468
6127,120449,468
6128,120450,468
6129,120451,468
6130,120452,468
6131,120453,468
6132,120454,468
6133,120455,468
6134,120456,468
6135,120457,468
6136,120458,468
6137,120459,468
6138,120460,468
6139,120461,468
6140,120462,468
6141,120463,468
6142,120464,468
6143,120465,468
6144,120466,468
6145,120467,468
6146,120468,468
6147,120469,468
6148,120470,468
6149,120471,468
6150,120513,1235
6151,120514,1235
6152,120515,1235
6153,120542,25
6154,120547,25
6155,120769,18
6156,120770,18
6157,120771,18
6158,120772,18
6159,120775,18
6160,120776,18
6161,120777,18
6162,120792,181
6163,120793,181
6164,120914,5
6165,120915,5
6166,120916,5
6167,120917,5
6168,120918,5
6169,120920,5
6170,120921,5
6171,120922,5
6172,120923,5
6173,120924,5
6174,120926,5
6175,120927,5
6176,120928,5
6177,121204,15
6178,121217,15
6179,121287,38
6180,121290,38
6181,121346,38
6182,121363,38
6183,121366,38
6184,121373,38
6185,121434,38
6186,121472,18
6187,121475,18
6188,121569,25
6189,121584,12
6190,121589,10
6191,121590,10
6192,121591,10
6193,121592,10
6194,121595,15
6195,121653,18
6196,121654,18
6197,121659,18
6198,121660,18
6199,121661,18
6200,121664,18
6201,121665,18
6202,121717,15
6203,121718,15
6204,121737,10
6205,121738,10
6206,121740,10
6207,121913,2
6208,121922,2
6209,121926,2
6210,121976,38
6211,121985,38
6212,122001,38
6213,122002,38
6214,122043,15
6215,122077,12
6216,122082,12
6217,122107,38
6218,122115,25
6219,122165,38
6220,122185,25
6221,122188,25
6222,122201,38
6223,122260,38
6224,122261,38
6225,122357,17
6226,122371,4
6227,122372,4
6228,122374,25
6229,122377,25
6230,122378,25
6231,122380,25
6232,122382,25
6233,122456,181
6234,122457,181
6235,122464,12
6236,122467,12
6237,122474,10
6238,122475,10
6239,122510,1235
6240,122511,1235
6241,122536,10
6242,122579,10
6243,122609,25
6244,122619,12
6245,122621,1235
6246,122622,1235
6247,122623,1235
6248,122628,18
6249,122631,18
6250,122633,18
6251,122634,18
6252,122635,18
6253,122649,18
6254,122650,18
6255,122651,18
6256,122671,1235
6257,122673,1235
6258,122675,1235
6259,122681,25
6260,122799,10
6261,122800,10
6262,122803,10
6263,122808,10
6264,122810,10
6265,122911,12
6266,122912,12
6267,122934,17
6268,122936,17
6269,122948,1235
6270,122999,468
6271,123000,468
6272,123001,468
6273,123002,468
6274,123003,468
6275,123004,468
6276,123099,17
6277,123105,12
6278,123225,4
6279,123226,4
6280,123227,4
6281,123273,12
6282,123336,38
6283,123338,38
6284,123367,12
6285,123418,25
6286,123426,25
6287,123439,21
6288,123442,21
6289,123454,18
6290,123455,18
6291,123457,18
6292,123458,18
6293,123460,18
6294,123461,18
6295,123463,18
6296,123464,18
6297,123468,18
6298,123484,18
6299,123485,18
6300,123486,18
6301,123494,17
6302,123496,297
6303,123498,297
6304,123499,297
6305,123500,297
6306,123501,297
6307,123504,297
6308,123506,297
6309,123509,10
6310,123620,21
6311,123643,21
6312,123645,21
6313,123661,25
6314,123744,25
6315,123758,12
6316,123759,12
6317,123760,1235
6318,123761,1235
6319,123762,1235
6320,123763,1235
6321,123764,1235
6322,123766,38
6323,123818,15
6324,123820,15
6325,123821,26
6326,123822,26
6327,123823,26
6328,123824,26
6329,123837,26
6330,123839,26
6331,123840,26
6332,123841,26
6333,123842,26
6334,123844,12
6335,123863,25
6336,123893,17
6337,123919,15
6338,123932,468
6339,123933,468
6340,123934,468
6341,123935,468
6342,123936,468
6343,123937,468
6344,123938,468
6345,123971,21
6346,123980,21
6347,124005,25
6348,124109,12
6349,124177,18
6350,124178,18
6351,124179,18
6352,124180,18
6353,124181,18
6354,124183,18
6355,124184,12
6356,124185,12
6357,124186,12
6358,124198,25
6359,124231,38
6360,124387,26
6361,124388,26
6362,124389,26
6363,124390,26
6364,124391,26
6365,124392,26
6366,124393,26
6367,124394,26
6368,124425,17
6369,124444,25
6370,124469,25
6371,124474,10
6372,124475,10
6373,124484,10
6374,124485,10
6375,124498,26
6376,124503,26
6377,124504,26
6378,124505,26
6379,124506,26
6380,124507,26
6381,124508,26
6382,124557,25
6383,124566,25
6384,124749,21
6385,124752,468
6386,124753,468
6387,124754,468
6388,124755,468
6389,124756,468
6390,124872,18
6391,124873,18
6392,124874,18
6393,124875,18
6394,124876,18
6395,124881,12
6396,124883,12
6397,124892,38
6398,124912,181
6399,124915,181
6400,124916,181
6401,124917,181
6402,124971,38
6403,124993,25
6404,124997,25
6405,124999,25
6406,125000,25
6407,125004,25
6408,125149,181
6409,125152,181
6410,125153,181
6411,125154,181
6412,125158,181
6413,125160,181
6414,125161,181
6415,125185,17
6416,125186,17
6417,125187,17
6418,125188,17
6419,125195,17
6420,125202,5
6421,125232,38
6422,125233,38
6423,125235,38
6424,125237,38
6425,125240,38
6426,125282,182
6427,125286,182
6428,125288,181
6429,125289,182
6430,125291,182
6431,125292,182
6432,125293,182
6433,125295,182
6434,125298,182
6435,125299,182
6436,125312,2
6437,125313,2
6438,125315,182
6439,125333,38
6440,125371,10
6441,125375,10
6442,125376,10
6443,125377,10
6444,125447,12
6445,125486,25
6446,125530,15
6447,125541,12
6448,125546,12
6449,125560,15
6450,125562,15
6451,125612,18
6452,125615,18
6453,125617,18
6454,125618,18
6455,125620,18
6456,125621,18
6457,125657,18
6458,125659,18
6459,125680,18
6460,125721,10
6461,125722,10
6462,125723,10
6463,125735,12
6464,125739,12
6465,125776,12
6466,125813,18
6467,125814,18
6468,125815,18
6469,125818,18
6470,125819,18
6471,125824,18
6472,125826,18
6473,125827,18
6474,125866,1235
6475,125868,12
6476,125999,181
6477,126014,18
6478,126015,18
6479,126016,18
6480,126017,18
6481,126018,18
6482,126055,38
6483,126181,18
6484,126182,18
6485,126185,18
6486,126187,18
6487,126209,25
6488,126212,25
6489,126213,25
6490,126215,18
6491,126216,18
6492,126219,18
6493,126221,38
6494,126229,18
6495,126231,18
6496,126234,18
6497,126240,1235
6498,126241,1235
6499,126242,1235
6500,126243,1235
6501,126276,18
6502,126289,18
6503,126290,18
6504,126292,181
6505,126294,26
6506,126295,26
6507,126296,26
6508,126297,26
6509,126299,26
6510,126300,26
6511,126301,26
6512,126316,1235
6513,126317,1235
6514,126319,1235
6515,126320,1235
6516,126321,1235
6517,126357,10
6518,126359,10
6519,126399,10
6520,126402,10
6521,126408,18
6522,126409,18
6523,126410,18
6524,126412,18
6525,126413,18
6526,126415,18
6527,126416,18
6528,126417,18
6529,126426,10
6530,126428,10
6531,126432,4
6532,126433,4
6533,126434,4
6534,126435,4
6535,126436,4
6536,126437,4
6537,126438,4
6538,126439,4
6539,126440,4
6540,126490,17
6541,126507,38
6542,126509,38
6543,126510,38
6544,126521,38
6545,126522,38
6546,126523,25
6547,126558,38
6548,126559,38
6549,126584,1235
6550,126585,1235
6551,126586,1235
6552,126587,1235
6553,126588,1235
6554,126589,1235
6555,126590,26
6556,126591,26
6557,126592,26
6558,126593,26
6559,126594,26
6560,126595,26
6561,126596,26
6562,126597,26
6563,126598,26
6564,126605,38
6565,126608,38
6566,126624,15
6567,126646,1235
6568,126661,25
6569,126667,12
6570,126673,12
6571,126675,12
6572,126716,18
6573,126718,18
6574,126720,18
6575,126745,17
6576,126746,17
6577,126773,181
6578,126782,17
6579,126786,17
6580,126789,17
6581,126885,18
6582,126886,18
6583,126887,18
6584,126889,468
6585,126890,468
6586,126891,468
6587,126892,468
6588,126893,468
6589,126894,468
6590,126895,468
6591,126896,468
6592,126897,468
6593,126898,468
6594,126899,468
6595,126900,468
6596,126917,12
6597,126952,25
6598,126958,12
6599,126959,12
6600,126961,12
6601,126963,12
6602,126967,26
6603,126968,26
6604,126977,17
6605,126979,17
6606,126983,26
6607,126984,26
6608,126985,26
6609,126987,26
6610,126988,26
6611,126989,26
6612,126990,26
6613,126991,26
6614,126992,26
6615,126993,26
6616,127022,26
6617,127027,26
6618,127036,1235
6619,127037,1235
6620,127065,17
6621,127073,182
6622,127074,182
6623,127075,182
6624,127076,182
6625,127077,182
6626,127078,182
6627,127079,182
6628,127080,182
6629,127081,182
6630,127082,182
6631,127083,182
6632,127084,182
6633,127085,182
6634,127086,182
6635,127087,182
6636,127088,182
6637,127155,38
6638,127156,181
6639,127157,181
6640,127158,181
6641,127180,10
6642,127182,10
6643,127184,10
6644,127187,10
6645,127188,10
6646,127189,10
6647,127192,17
6648,127194,17
6649,127200,25
6650,127203,10
6651,127204,10
6652,127206,10
6653,127207,1235
6654,127208,1235
6655,127209,1235
6656,127210,1235
6657,127211,1235
6658,127212,1235
6659,127242,12
6660,127245,12
6661,127246,12
6662,127265,17
6663,127267,17
6664,127276,10
6665,127281,10
6666,127282,10
6667,127285,10
6668,127290,10
6669,127295,10
6670,127296,10
6671,127303,10
6672,127328,25
6673,127331,1235
6674,127332,26
6675,127333,26
6676,127334,26
6677,127335,26
6678,127336,26
6679,127337,26
6680,127338,26
6681,127339,26
6682,127343,297
6683,127344,297
6684,127347,297
6685,127349,297
6686,127356,2
6687,127357,2
6688,127358,2
6689,127402,38
6690,127409,25
6691,127427,38
6692,127469,38
6693,127477,38
6694,127482,38
6695,127497,18
6696,127498,18
6697,127499,18
6698,127519,1235
6699,127520,1235
6700,127530,38
6701,127539,38
6702,127620,10
6703,127623,10
6704,127648,18
6705,127661,18
6706,127662,18
6707,127663,18
6708,127722,17
6709,127723,17
6710,127724,17
6711,127804,182
6712,127806,468
6713,127810,15
6714,127865,2
6715,127866,2
6716,127868,2
6717,127869,2
6718,127871,2
6719,127909,10
6720,127910,10
6721,127913,10
6722,127918,17
6723,127919,17
6724,128257,15
6725,128264,25
6726,128270,25
6727,128302,38
6728,128441,21
6729,128444,15
6730,128473,18
6731,128476,10
6732,128486,25
6733,128499,12
6734,128531,182
6735,128532,182
6736,128533,182
6737,128618,1235
6738,128619,1235
6739,128622,1235
6740,128708,12
6741,128759,181
6742,128811,18
6743,128812,18
6744,128813,18
6745,128814,18
6746,128827,38
6747,128828,38
6748,128884,1235
6749,128885,1235
6750,128886,1235
6751,128887,1235
6752,128888,1235
6753,128919,21
6754,128920,21
6755,128923,21
6756,128924,21
6757,128927,21
6758,128987,38
6759,128988,38
6760,129039,18
6761,129042,18
6762,129043,18
6763,129044,18
6764,129048,10
6765,129053,10
6766,129056,10
6767,129092,12
6768,129123,15
6769,129127,15
6770,129186,18
6771,129188,18
6772,129189,18
6773,129190,18
6774,129242,38
6775,129341,26
6776,129342,26
6777,129344,26
6778,129345,26
6779,129346,26
6780,129370,10
6781,129372,10
6782,129373,10
6783,129393,10
6784,129398,2
6785,129399,26
6786,129400,2
6787,129403,2
6788,129404,2
6789,129405,2
6790,129406,2
6791,129436,17
6792,129442,17
6793,129444,17
6794,129583,38
6795,129622,38
6796,129624,38
6797,129673,21
6798,129674,21
6799,129683,17
6800,129685,17
6801,129688,17
6802,129699,181
6803,129700,181
6804,129702,181
6805,129703,181
6806,129729,12
6807,129808,21
6808,129875,2
6809,129876,2
6810,129879,2
6811,129880,2
6812,129881,2
6813,129882,2
6814,129885,2
6815,129886,2
6816,129889,2
6817,129909,21
6818,129917,21
6819,129918,21
6820,129923,2
6821,129924,2
6822,129925,2
6823,129938,25
6824,130012,12
6825,130015,12
6826,130078,25
6827,130082,25
6828,130083,25
6829,130112,25
6830,130114,25
6831,130129,182
6832,130130,182
6833,130131,182
6834,130132,182
6835,130133,182
6836,130134,182
6837,130135,182
6838,130136,182
6839,130137,182
6840,130162,21
6841,130164,21
6842,130165,21
6843,130166,21
6844,130168,21
6845,130223,25
6846,130246,12
6847,130265,10
6848,130279,15
6849,130282,15
6850,130337,25
6851,130349,17
6852,130355,12
6853,130368,10
6854,130369,10
6855,130370,10
6856,130371,10
6857,130372,10
6858,130398,25
6859,130404,25
6860,130440,21
6861,130447,21
6862,130450,21
6863,130452,21
6864,130496,21
6865,130530,12
6866,130598,15
6867,130603,25
6868,130604,25
6869,130639,21
6870,130660,17
6871,130663,17
6872,130702,21
6873,130707,21
6874,130711,21
6875,130752,1235
6876,130802,181
6877,130803,181
6878,130804,181
6879,130805,181
6880,130806,181
6881,130808,181
6882,130809,181
6883,130854,26
6884,130855,26
6885,130856,26
6886,130868,297
6887,130871,297
6888,130872,297
6889,130874,297
6890,130876,297
6891,130877,297
6892,130881,297
6893,130882,297
6894,130884,297
6895,130885,297
6896,130887,297
6897,130888,297
6898,130889,297
6899,130894,297
6900,130895,297
6901,130896,297
6902,130898,297
6903,130899,297
6904,130901,297
6905,130906,297
6906,130908,297
6907,130911,297
6908,130918,297
6909,130927,1235
6910,130929,18
6911,130930,18
6912,130933,18
6913,130934,18
6914,130944,17
6915,130945,17
6916,130947,17
6917,130948,17
6918,130953,17
6919,130964,17
6920,130988,18
6921,130989,18
6922,130990,18
6923,130991,18
6924,130993,18
6925,130995,181
6926,130996,181
6927,130997,181
6928,130998,181
6929,130999,181
6930,131001,181
6931,131004,15
6932,131011,21
6933,131018,21
6934,131021,21
6935,131026,38
6936,131164,25
6937,131172,25
6938,131189,182
6939,131190,182
6940,131191,182
6941,131192,182
6942,131193,182
6943,131194,182
6944,131195,182
6945,131196,182
6946,131197,182
6947,131323,18
6948,131325,18
6949,131326,18
6950,131327,18
6951,131385,38
6952,131410,38
6953,131418,21
6954,131424,21
6955,131436,10
6956,131439,10
6957,131446,10
6958,131448,10
6959,131460,12
6960,131476,1235
6961,131530,15
6962,131536,25
6963,131553,25
6964,131568,38
6965,131624,38
6966,131764,10
6967,131766,10
6968,131767,10
6969,131769,10
6970,131770,10
6971,131788,1235
6972,131790,1235
6973,131791,1235
6974,131792,1235
6975,131794,1235
6976,131795,1235
6977,131796,1235
6978,131797,1235
6979,131808,15
6980,131817,15
6981,131837,1235
6982,131897,17
6983,131899,17
6984,131900,17
6985,131901,17
6986,131902,17
6987,131903,17
6988,131914,18
6989,131917,18
6990,131918,18
6991,131919,18
6992,131922,18
6993,131925,18
6994,131932,2
6995,131934,2
6996,131935,2
6997,131936,2
6998,131938,2
6999,131940,2
7000,131941,2
7001,131942,2
7002,131951,2
7003,131952,2
7004,131953,2
7005,131967,12
7006,131968,12
7007,131972,12
7008,131974,12
7009,131975,12
7010,131977,12
7011,131980,1235
7012,131981,1235
7013,131982,1235
7014,131983,1235
7015,131984,1235
7016,131985,1235
7017,131986,1235
7018,132021,38
7019,132042,17
7020,132044,17
7021,132117,21
7022,132118,21
7023,132122,10
7024,132129,181
7025,132130,181
7026,132134,297
7027,132138,297
7028,132139,2
7029,132140,2
7030,132141,2
7031,132142,2
7032,132151,25
7033,132153,25
7034,132165,25
7035,132170,25
7036,132227,15
7037,132310,1235
7038,132439,182
7039,132440,182
7040,132442,182
7041,132443,182
7042,132444,182
7043,132445,182
7044,132446,182
7045,132447,182
7046,132448,182
7047,132451,17
7048,132454,17
7049,132515,181
7050,132516,181
7051,132519,181
7052,132520,181
7053,132521,181
7054,132522,181
7055,132523,181
7056,132547,18
7057,132552,18
7058,132554,18
7059,132555,18
7060,132556,18
7061,132557,18
7062,132558,18
7063,132560,18
7064,132561,18
7065,132566,18
7066,132663,18
7067,132666,18
7068,132667,18
7069,132668,18
7070,132670,18
7071,132671,18
7072,132673,18
7073,132677,18
7074,132679,18
